question_id,context_id,title,context,question,answer,question_type
8175,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,1942年に成立した宣言は何か?,連合国共同宣言,Syntactic variation
8176,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,枢軸国の攻撃を受けた国と1942年に成立した連合国共同宣言に署名した国を指すのは何か?,連合国,Syntactic variation
8177,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,大戦末期に、当時世界に存在した国の大部分はどちら側に立って参戦したのか?,連合国側,Syntactic variation
8178,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,当時世界に存在した国家の大部分が連合国側に立って参戦した時期はいつか?,大戦末期,Syntactic variation
8179,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,イタリアなど、連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらを何と呼ぶか?,共同参戦国,Syntactic variation
8180,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,枢軸国の中核となったのは、何か国なのか?,3か国,Syntactic variation
8181,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,連合国の中核となったのは、何か国なのか?,5か国,Syntactic variation
8182,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,その中核とされる国がより多いのは、枢軸国と連合国のうち、どちらか?,連合国,Logical reasoning
8183,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,ドイツ、日本とともに枢軸国の中核となったのは、どの国か?,イタリア,Lexical variation (world knowledge)
8184,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,ドイツ、イタリアとともに枢軸国の中核となったのは、どの国か?,日本,Lexical variation (world knowledge)
8185,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,イタリア、日本とともに枢軸国の中核となったのは、どの国か?,ドイツ,Lexical variation (world knowledge)
8186,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,イギリス、ソビエト連邦、中華民国、アメリカ合衆国とともに連合国の中核となったのは、どの国か?,フランス,Lexical variation (world knowledge)
8187,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,イギリス、ソビエト連邦、中華民国、フランスとともに連合国の中核となったのは、どの国か?,アメリカ合衆国,Lexical variation (world knowledge)
8188,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,イギリス、ソビエト連邦、フランス、アメリカ合衆国とともに連合国の中核となったのは、どの国か?,中華民国,Lexical variation (world knowledge)
8189,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,イギリス、フランス、中華民国、アメリカ合衆国とともに連合国の中核となったのは、どの国か?,ソビエト連邦,Lexical variation (world knowledge)
8190,2,第二次世界大戦,枢軸国は1940年に成立した三国同盟に加入した国と、それらと同盟関係にあった国を指す。対する連合国は枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。ただし、すべての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には宣戦を行わないこともあった。しかし大戦末期には当時世界に存在した国家の大部分が連合国側に立って参戦した。また、イタリアなど連合国に降伏したあとに、枢軸国陣営に対して戦争を行った旧枢軸国も存在するが、これらは共同参戦国と呼ばれ、連合国の一員であるとはみなされなかった。枢軸国の中核となったのはドイツ、日本、イタリアの3か国、連合国の中核となったのはイギリス、ソビエト連邦、中華民国、アメリカ合衆国、フランスの5か国である。,フランス、ソビエト連邦、中華民国、アメリカ合衆国とともに連合国の中核となったのは、どの国か?,イギリス,Lexical variation (world knowledge)
8191,3,第二次世界大戦,第二次世界大戦の戦域を大別する際、ヨーロッパ・北アフリカ・西アジアの一部を含むものと、東アジア・東南アジアと太平洋・インド洋全域を含むものに分けられる。このうちドイツ、イタリアなどとイギリス、フランス、ソ連、アメリカなどとの戦いを欧州戦線、日本などとイギリス、中華民国、アメリカ、オーストラリア、ニュージーランド、オランダなどとの戦いを太平洋戦線と大別する。欧州戦線はイギリス、アメリカ、フランス、ブラジルなどが枢軸国と戦った西部戦線および北アフリカ戦線と、ソ連と枢軸国が戦った東部戦線(独ソ戦)に分けられる。太平洋戦線は太平洋戦争と呼称され(当時の日本側の呼称は「大東亜戦争」)、日本とイギリス、オーストラリア、アメリカなどが戦った太平洋戦域(英語版)、オランダの植民地のインドネシアやイギリス領のマレー半島、フランス領インドシナなどで日本とオランダ、イギリス、アメリカなどが戦った南西太平洋戦域(英語版)、ビルマやインド、セイロンやアフリカで日本がイギリス、アメリカなどと戦った東南アジア戦域(英語版)、そして中国大陸で日本が中華民国とアメリカなどと戦った日中戦争に分けられる。しかし、これら以外にオーストラリアや中南米、カリブ海、東アフリカなどでも戦闘が行われ、文字通り世界的規模の戦争であった。,ドイツ、イタリアなどとイギリス、フランス、ソ連、アメリカなどとの戦いを何と呼ぶか?,欧州戦線,Syntactic variation
8192,3,第二次世界大戦,第二次世界大戦の戦域を大別する際、ヨーロッパ・北アフリカ・西アジアの一部を含むものと、東アジア・東南アジアと太平洋・インド洋全域を含むものに分けられる。このうちドイツ、イタリアなどとイギリス、フランス、ソ連、アメリカなどとの戦いを欧州戦線、日本などとイギリス、中華民国、アメリカ、オーストラリア、ニュージーランド、オランダなどとの戦いを太平洋戦線と大別する。欧州戦線はイギリス、アメリカ、フランス、ブラジルなどが枢軸国と戦った西部戦線および北アフリカ戦線と、ソ連と枢軸国が戦った東部戦線(独ソ戦)に分けられる。太平洋戦線は太平洋戦争と呼称され(当時の日本側の呼称は「大東亜戦争」)、日本とイギリス、オーストラリア、アメリカなどが戦った太平洋戦域(英語版)、オランダの植民地のインドネシアやイギリス領のマレー半島、フランス領インドシナなどで日本とオランダ、イギリス、アメリカなどが戦った南西太平洋戦域(英語版)、ビルマやインド、セイロンやアフリカで日本がイギリス、アメリカなどと戦った東南アジア戦域(英語版)、そして中国大陸で日本が中華民国とアメリカなどと戦った日中戦争に分けられる。しかし、これら以外にオーストラリアや中南米、カリブ海、東アフリカなどでも戦闘が行われ、文字通り世界的規模の戦争であった。,日本などとイギリス、中華民国、アメリカ、オーストラリア、ニュージーランド、オランダなどとの戦いを何と呼ぶか?,太平洋戦線,Syntactic variation
8193,3,第二次世界大戦,第二次世界大戦の戦域を大別する際、ヨーロッパ・北アフリカ・西アジアの一部を含むものと、東アジア・東南アジアと太平洋・インド洋全域を含むものに分けられる。このうちドイツ、イタリアなどとイギリス、フランス、ソ連、アメリカなどとの戦いを欧州戦線、日本などとイギリス、中華民国、アメリカ、オーストラリア、ニュージーランド、オランダなどとの戦いを太平洋戦線と大別する。欧州戦線はイギリス、アメリカ、フランス、ブラジルなどが枢軸国と戦った西部戦線および北アフリカ戦線と、ソ連と枢軸国が戦った東部戦線(独ソ戦)に分けられる。太平洋戦線は太平洋戦争と呼称され(当時の日本側の呼称は「大東亜戦争」)、日本とイギリス、オーストラリア、アメリカなどが戦った太平洋戦域(英語版)、オランダの植民地のインドネシアやイギリス領のマレー半島、フランス領インドシナなどで日本とオランダ、イギリス、アメリカなどが戦った南西太平洋戦域(英語版)、ビルマやインド、セイロンやアフリカで日本がイギリス、アメリカなどと戦った東南アジア戦域(英語版)、そして中国大陸で日本が中華民国とアメリカなどと戦った日中戦争に分けられる。しかし、これら以外にオーストラリアや中南米、カリブ海、東アフリカなどでも戦闘が行われ、文字通り世界的規模の戦争であった。,イギリス、アメリカ、フランス、ブラジルなどが枢軸国と戦った戦線には、北アフリカ戦線のほかに何戦線があるか?,西部戦線,Syntactic variation
8194,3,第二次世界大戦,第二次世界大戦の戦域を大別する際、ヨーロッパ・北アフリカ・西アジアの一部を含むものと、東アジア・東南アジアと太平洋・インド洋全域を含むものに分けられる。このうちドイツ、イタリアなどとイギリス、フランス、ソ連、アメリカなどとの戦いを欧州戦線、日本などとイギリス、中華民国、アメリカ、オーストラリア、ニュージーランド、オランダなどとの戦いを太平洋戦線と大別する。欧州戦線はイギリス、アメリカ、フランス、ブラジルなどが枢軸国と戦った西部戦線および北アフリカ戦線と、ソ連と枢軸国が戦った東部戦線(独ソ戦)に分けられる。太平洋戦線は太平洋戦争と呼称され(当時の日本側の呼称は「大東亜戦争」)、日本とイギリス、オーストラリア、アメリカなどが戦った太平洋戦域(英語版)、オランダの植民地のインドネシアやイギリス領のマレー半島、フランス領インドシナなどで日本とオランダ、イギリス、アメリカなどが戦った南西太平洋戦域(英語版)、ビルマやインド、セイロンやアフリカで日本がイギリス、アメリカなどと戦った東南アジア戦域(英語版)、そして中国大陸で日本が中華民国とアメリカなどと戦った日中戦争に分けられる。しかし、これら以外にオーストラリアや中南米、カリブ海、東アフリカなどでも戦闘が行われ、文字通り世界的規模の戦争であった。,イギリス、アメリカ、フランス、ブラジルなどが枢軸国と戦った戦線には、西部戦線のほかに何戦線があるか?,北アフリカ戦線,Syntactic variation
